model,condition,probe_relative_path,true_identity,true_identity_rank,reciprocal_rank,rank_1_similarity,true_identity_similarity,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10
casia-webface,gaussian_blur_radius_2,probe/Ilan_Ramon/Ilan_Ramon_0002.jpg,Ilan_Ramon,91,0.01098901098901099,0.7177443504333496,0.5129862427711487,Steve_Waugh,Michael_Douglas,Augustin_Calleri,Larry_Ellison,Michael_Chang,Garry_Trudeau,Bill_Sizemore,David_Coulthard,James_Blake,Nanni_Moretti
casia-webface,gaussian_blur_radius_2,probe/Imad_Moustapha/Imad_Moustapha_0002.jpg,Imad_Moustapha,2,0.5,0.716683566570282,0.699113667011261,Costas_Simitis,Imad_Moustapha,Kemal_Dervis,Art_Howe,Iain_Duncan_Smith,Larry_Coker,Cruz_Bustamante,Silvan_Shalom,James_Cunningham,John_Howard
casia-webface,gaussian_blur_radius_2,probe/Inam-ul-Haq/Inam-ul-Haq_0002.jpg,Inam-ul-Haq,4,0.25,0.669075608253479,0.6326577663421631,Charlton_Heston,Omar_Sharif,James_Morris,Inam-ul-Haq,Gray_Davis,John_Snow,Richard_Gephardt,Peter_Struck,John_Taylor,Mel_Brooks
casia-webface,gaussian_blur_radius_2,probe/Inocencio_Arias/Inocencio_Arias_0002.jpg,Inocencio_Arias,92,0.010869565217391304,0.7710111737251282,0.5835847854614258,John_Kerry,Silvio_Berlusconi,Vladimir_Putin,Paul_William_Hurley,Alexander_Rumyantsev,Charlton_Heston,Wang_Yingfan,Mohamed_Benaissa,Warren_Buffett,Jack_Straw
casia-webface,gaussian_blur_radius_2,probe/Intisar_Ajouri/Intisar_Ajouri_0002.jpg,Intisar_Ajouri,1,1.0,0.8074972629547119,0.8074972629547119,Intisar_Ajouri,Monica_Bellucci,Julie_Gerberding,Oscar_De_La_Hoya,Lisa_Gottsegen,Heidi_Fleiss,Megawati_Sukarnoputri,Gloria_Macapagal_Arroyo,Laura_Hernandez,Sharon_Frey
casia-webface,gaussian_blur_radius_2,probe/Isabelle_Huppert/Isabelle_Huppert_0002.jpg,Isabelle_Huppert,19,0.05263157894736842,0.7452609539031982,0.5938950181007385,Olivia_Newton-John,Maggie_Smith,Goldie_Hawn,Jennifer_Aniston,Natalie_Maines,Emma_Thompson,Meryl_Streep,Michael_Douglas,Sarah_Jessica_Parker,Sheila_Wellstone
casia-webface,gaussian_blur_radius_2,probe/Isaiah_Washington/Isaiah_Washington_0002.jpg,Isaiah_Washington,11,0.09090909090909091,0.5255110859870911,0.42332565784454346,Eunice_Barber,Chris_Rock,Venus_Williams,Thabo_Mbeki,Jesse_Jackson,Leonard_Hamilton,Serena_Williams,Evander_Holyfield,Patrick_Ewing,Dexter_Jackson
casia-webface,gaussian_blur_radius_2,probe/Ishaq_Shahryar/Ishaq_Shahryar_0002.jpg,Ishaq_Shahryar,280,0.0035714285714285713,0.6915726661682129,0.47820794582366943,Mark_Geragos,Adolfo_Rodriguez_Saa,Steven_Spielberg,John_Kerry,James_Kelly,Eduardo_Duhalde,Abdullah_Gul,Costas_Simitis,Frank_Cassell,Venus_Williams
casia-webface,gaussian_blur_radius_2,probe/Ismail_Merchant/Ismail_Merchant_0002.jpg,Ismail_Merchant,142,0.007042253521126761,0.5060950517654419,0.32272303104400635,Debra_Brown,Jennifer_Aniston,Patty_Schnyder,Carmen_Electra,Cindy_Margolis,Kristin_Davis,Vanessa_Incontrada,Fayssal_Mekdad,Michael_Douglas,Natalie_Maines
casia-webface,gaussian_blur_radius_2,probe/Iva_Majoli/Iva_Majoli_0002.jpg,Iva_Majoli,13,0.07692307692307693,0.709182858467102,0.6532033681869507,Emanuel_Ginobili,Demetrius_Ferraciu,Martin_Verkerk,Stacy_Dragila,Vincent_Brooks,Kim_Dae-jung,Mack_Brown,Grady_Irvin_Jr,Venus_Williams,Roy_Moore
casia-webface,gaussian_blur_radius_2,probe/JJ_Redick/JJ_Redick_0002.jpg,JJ_Redick,31,0.03225806451612903,0.6321448087692261,0.5175572633743286,Diana_Taurasi,Herb_Sendek,Silvia_Farina_Elia,Elizabeth_Smart,Emanuel_Ginobili,Marat_Safin,Marina_Anissina,James_Blake,Jan_Ullrich,Nancy_Reagan
casia-webface,gaussian_blur_radius_2,probe/Jack_Grubman/Jack_Grubman_0002.jpg,Jack_Grubman,2,0.5,0.8510035276412964,0.8267076015472412,Mikhail_Kasyanov,Jack_Grubman,Federico_Trillo,Brendan_Hansen,Ronald_Reagan,George_Pataki,James_McGreevey,Bill_Frist,Mike_Weir,Vitali_Klitschko
casia-webface,gaussian_blur_radius_2,probe/Jack_Straw/Jack_Straw_0002.jpg,Jack_Straw,7,0.14285714285714285,0.7565744519233704,0.6897143721580505,John_Abizaid,Kurt_Busch,Jean-David_Levitte,Justin_Leonard,Bill_Simon,Mikhail_Kasyanov,Jack_Straw,Bill_Frist,Marc_Grossman,Nick_Nolte
casia-webface,gaussian_blur_radius_2,probe/Jackie_Chan/Jackie_Chan_0002.jpg,Jackie_Chan,1,1.0,0.7529190182685852,0.7529190182685852,Jackie_Chan,Rich_Gannon,Paul_Bremer,Greg_Ostertag,Coretta_Scott_King,John_Cusack,Roman_Polanski,Yao_Ming,Ilan_Ramon,Aleksander_Kwasniewski
casia-webface,gaussian_blur_radius_2,probe/Jacqueline_Obradors/Jacqueline_Obradors_0002.jpg,Jacqueline_Obradors,1,1.0,0.8438959121704102,0.8438959121704102,Jacqueline_Obradors,Liza_Minnelli,Cyndi_Thompson,Rita_Wilson,Patricia_Heaton,Nancy_Pelosi,Jennifer_Aniston,Chita_Rivera,Madonna,Amelia_Vega
casia-webface,gaussian_blur_radius_2,probe/Jada_Pinkett_Smith/Jada_Pinkett_Smith_0002.jpg,Jada_Pinkett_Smith,254,0.003937007874015748,0.7749749422073364,0.5474001169204712,Goh_Kun,Lino_Oviedo,Guy_Ritchie,Kenneth_Evans,Steve_Waugh,Elsa_Zylberstein,Alejandro_Toledo,Ernie_Eves,Megawati_Sukarnoputri,Jackie_Chan
casia-webface,gaussian_blur_radius_2,probe/James_Blake/James_Blake_0002.jpg,James_Blake,12,0.08333333333333333,0.7030043601989746,0.6660206317901611,Mohammad_Khatami,Silvan_Shalom,John_Howard,Mike_Price,Luis_Horna,Iain_Duncan_Smith,Robert_Kocharian,Robby_Ginepri,Alvaro_Uribe,Geoff_Hoon
casia-webface,gaussian_blur_radius_2,probe/James_Butts/James_Butts_0002.jpg,James_Butts,158,0.006329113924050633,0.8007250428199768,0.6188552975654602,Guido_Westerwelle,Roy_Moore,George_Pataki,Jesse_Jackson,Howard_Schultz,Alejandro_Toledo,Leszek_Miller,Steven_Spielberg,Donald_Evans,Dick_Clark
casia-webface,gaussian_blur_radius_2,probe/James_Cunningham/James_Cunningham_0002.jpg,James_Cunningham,4,0.25,0.6263083219528198,0.5832211971282959,Vaclav_Havel,Luis_Gonzalez_Macchi,Kieran_Prendergast,James_Cunningham,Steven_Spielberg,Ian_McKellen,Silvio_Berlusconi,Jay_Rasulo,George_Pataki,Mitchell_Daniels
casia-webface,gaussian_blur_radius_2,probe/James_Franco/James_Franco_0002.jpg,James_Franco,93,0.010752688172043012,0.8296782970428467,0.6386183500289917,Megawati_Sukarnoputri,Jean-David_Levitte,Robert_De_Niro,Bob_Colvin,Alex_Penelas,Kim_Ryong-sung,Jennifer_Lopez,John_F_Kennedy_Jr,Hu_Jintao,Taufik_Hidayat
casia-webface,gaussian_blur_radius_2,probe/James_Gandolfini/James_Gandolfini_0002.jpg,James_Gandolfini,143,0.006993006993006993,0.7784697413444519,0.5166639089584351,Silvio_Berlusconi,Yasar_Yakis,Mitchell_Daniels,Boris_Berezovsky,Henrique_Meirelles,Gunter_Pleuger,John_Malkovich,Igor_Ivanov,Costas_Simitis,Jorge_Batlle
casia-webface,gaussian_blur_radius_2,probe/James_Ivory/James_Ivory_0002.jpg,James_Ivory,3,0.3333333333333333,0.692111611366272,0.6799103617668152,Roy_Williams,Hipolito_Mejia,James_Ivory,Jimmy_Carter,Yasar_Yakis,David_Dodge,Richard_Gephardt,Anders_Ebbeson,Charles_Mathews,Max_Mayfield
casia-webface,gaussian_blur_radius_2,probe/James_Jones/James_Jones_0002.jpg,James_Jones,878,0.0011389521640091116,0.7833185195922852,0.20786798000335693,John_Howard,Alvaro_Uribe,Kim_Ryong-sung,Inocencio_Arias,Martin_Verkerk,Carlos_Mesa,Carson_Daly,John_Allen_Muhammad,Xanana_Gusmao,Vladimir_Putin
casia-webface,gaussian_blur_radius_2,probe/James_Kelly/James_Kelly_0002.jpg,James_Kelly,5,0.2,0.7616649866104126,0.7095479369163513,Tom_Daschle,Cameron_Diaz,Dennis_Kucinich,Doug_Collins,James_Kelly,Jack_Straw,Saddam_Hussein,Anna_Kournikova,Abdullatif_Sener,Jean-David_Levitte
casia-webface,gaussian_blur_radius_2,probe/James_Kopp/James_Kopp_0002.jpg,James_Kopp,3,0.3333333333333333,0.7769206762313843,0.6979914903640747,Robert_Zoellick,Meryl_Streep,James_Kopp,Michael_Douglas,Augustin_Calleri,Anneli_Jaatteenmaki,Celso_Amorim,Jim_Carrey,Beth_Jones,Dennis_Powell
casia-webface,gaussian_blur_radius_2,probe/James_Maguire/James_Maguire_0002.jpg,James_Maguire,561,0.0017825311942959,0.8062396049499512,0.41283223032951355,Edward_James_Olmos,Robert_Mueller,Michael_Douglas,Saddam_Hussein,Kim_Ryong-sung,Bernard_Lord,Kurt_Busch,Chuck_Amato,Yasser_Arafat,Edward_Lu
casia-webface,gaussian_blur_radius_2,probe/James_McGreevey/James_McGreevey_0002.jpg,James_McGreevey,13,0.07692307692307693,0.7919889688491821,0.7413411140441895,Jean-David_Levitte,Bob_Hope,George_Pataki,Alejandro_Avila,Spencer_Abraham,David_Heymann,Gary_Forsee,Juan_Pablo_Montoya,Tom_Daschle,Padraig_Harrington
casia-webface,gaussian_blur_radius_2,probe/James_Morris/James_Morris_0002.jpg,James_Morris,1,1.0,0.7677173614501953,0.7677173614501953,James_Morris,Dennis_Kozlowski,Gordon_Campbell,John_Snow,Dick_Cheney,Peter_Struck,John_Negroponte,Paul_ONeill,David_Dodge,Billy_Graham
casia-webface,gaussian_blur_radius_2,probe/James_Parker/James_Parker_0002.jpg,James_Parker,3,0.3333333333333333,0.7904767990112305,0.7644656896591187,Silvia_Farina_Elia,Candie_Kung,James_Parker,Yao_Ming,Charlie_Zaa,Robert_Mueller,Chuck_Amato,Vitali_Klitschko,Betsy_Smith,Alexander_Losyukov
casia-webface,gaussian_blur_radius_2,probe/James_Schultz/James_Schultz_0002.jpg,James_Schultz,11,0.09090909090909091,0.7547403573989868,0.6351544857025146,Diana_Taurasi,Vladimir_Putin,Michael_Douglas,Tom_Daschle,Butch_Davis,Demetrius_Ferraciu,Marat_Safin,Marie-Reine_Le_Gougne,Jason_Kidd,Lon_Kruger
casia-webface,gaussian_blur_radius_2,probe/James_Smith/James_Smith_0002.jpg,James_Smith,12,0.08333333333333333,0.7975623607635498,0.7169506549835205,Sam_Bith,Frank_Cassell,Frank_Stallone,Janet_Thorpe,John_Kerry,Chok_Tong_Goh,Vladimir_Putin,Gray_Davis,Yasser_Arafat,Dick_Latessa
casia-webface,gaussian_blur_radius_2,probe/James_Traficant/James_Traficant_0002.jpg,James_Traficant,157,0.006369426751592357,0.693833589553833,0.4793117046356201,Silvia_Farina_Elia,Padraig_Harrington,Brad_Johnson,Jason_Kidd,Venus_Williams,Yasser_Arafat,LeBron_James,John_Jumper,Luis_Horna,Tom_Daschle
casia-webface,gaussian_blur_radius_2,probe/Jamie_Villafane/Jamie_Villafane_0002.jpg,Jamie_Villafane,45,0.022222222222222223,0.824068009853363,0.693790853023529,Hu_Jintao,Ben_Curtis,Saddam_Hussein,Franz_Muentefering,Andrew_Cuomo,David_Heymann,Mitoji_Yabunaka,Abdullatif_Sener,Charlie_Zaa,Yao_Ming
casia-webface,gaussian_blur_radius_2,probe/Jamling_Norgay/Jamling_Norgay_0002.jpg,Jamling_Norgay,29,0.034482758620689655,0.7957594394683838,0.7186100482940674,Miguel_Contreras,Lee_Hoi-chang,Lindsay_Davenport,Thaksin_Shinawatra,Kim_Dae-jung,Michelle_Yeoh,Alejandro_Toledo,Valery_Giscard_dEstaing,Michael_Douglas,Lino_Oviedo
casia-webface,gaussian_blur_radius_2,probe/Jan_Ullrich/Jan_Ullrich_0002.jpg,Jan_Ullrich,6,0.16666666666666666,0.8138008117675781,0.7708369493484497,Bill_Simon,Gary_Forsee,Frank_Solich,Michael_Phelps,Andy_Hebb,Jan_Ullrich,Mikhail_Kasyanov,Paul_Bremer,David_Heymann,James_Blake
casia-webface,gaussian_blur_radius_2,probe/Jane_Fonda/Jane_Fonda_0002.jpg,Jane_Fonda,692,0.001445086705202312,0.6326459646224976,0.1989007294178009,Ali_Khamenei,Patricia_Clarkson,Dick_Vermeil,Yevgeny_Kafelnikov,Gabriel_Batistuta,John_Abizaid,Sam_Bith,Latrell_Sprewell,Abdullah_Gul,Augusto_Roa_Bastos
casia-webface,gaussian_blur_radius_2,probe/Jane_Kaczmarek/Jane_Kaczmarek_0002.jpg,Jane_Kaczmarek,1,1.0,0.7272610664367676,0.7272610664367676,Jane_Kaczmarek,Julianne_Moore,Sandra_Bullock,Rita_Wilson,Martina_McBride,Hillary_Clinton,Penelope_Ann_Miller,Elizabeth_Dole,Carol_Burnett,Jennifer_Aniston
casia-webface,gaussian_blur_radius_2,probe/Jane_Pauley/Jane_Pauley_0002.jpg,Jane_Pauley,51,0.0196078431372549,0.733165979385376,0.5349525213241577,Cameron_Diaz,Sarah_Jessica_Parker,Raquel_Welch,Lynne_Cheney,Lana_Clarkson,Olivia_Newton-John,Meryl_Streep,Hillary_Clinton,Bridget_Fonda,Reese_Witherspoon
casia-webface,gaussian_blur_radius_2,probe/Janet_Thorpe/Janet_Thorpe_0002.jpg,Janet_Thorpe,1,1.0,0.7916767597198486,0.7916767597198486,Janet_Thorpe,Sam_Bith,Jay_Garner,Yasar_Yakis,Dennis_Erickson,Marie-Reine_Le_Gougne,Asa_Hutchinson,Guillermo_Coria,Barry_Alvarez,Dale_Earnhardt_Jr
casia-webface,gaussian_blur_radius_2,probe/Janica_Kostelic/Janica_Kostelic_0002.jpg,Janica_Kostelic,61,0.01639344262295082,0.6468991637229919,0.5257221460342407,Zoran_Djindjic,Brad_Johnson,Jack_Straw,John_Manley,Kurt_Busch,Pete_Rose,Venus_Williams,Paul-Henri_Mathieu,Queen_Beatrix,Jan_Ullrich
casia-webface,gaussian_blur_radius_2,probe/Jason_Alexander/Jason_Alexander_0002.jpg,Jason_Alexander,547,0.0018281535648994515,0.7898733019828796,0.46837055683135986,Luiz_Felipe_Scolari,Frank_Cassell,Silvio_Berlusconi,Mikhail_Kasyanov,Chakib_Khelil,Robert_Duvall,Howard_Schultz,Eduardo_Duhalde,Jorge_Valdano,Kenneth_Evans
casia-webface,gaussian_blur_radius_2,probe/Jason_Jennings/Jason_Jennings_0002.jpg,Jason_Jennings,2,0.5,0.8238386511802673,0.8065242171287537,David_Coulthard,Jason_Jennings,Bashar_Assad,Nestor_Kirchner,Thomas_Fargo,Michael_Douglas,Gary_Forsee,Jude_Law,Jeffrey_Scott_Postell,Meryl_Streep
casia-webface,gaussian_blur_radius_2,probe/Jason_Kidd/Jason_Kidd_0002.jpg,Jason_Kidd,1,1.0,0.8458808660507202,0.8458808660507202,Jason_Kidd,Stacy_Dragila,John_Howard,Alvaro_Uribe,Luis_Horna,Silvia_Farina_Elia,John_Abizaid,Fidel_Castro,Larry_Brown,Gregg_Popovich
casia-webface,gaussian_blur_radius_2,probe/Jason_Lezak/Jason_Lezak_0002.jpg,Jason_Lezak,1,1.0,0.7940090894699097,0.7940090894699097,Jason_Lezak,Martin_Verkerk,Mack_Brown,Bill_Callahan,Geoff_Hoon,James_McGreevey,Tom_Daschle,Leslie_Moonves,Yao_Ming,Candie_Kung
casia-webface,gaussian_blur_radius_2,probe/Jay_Garner/Jay_Garner_0002.jpg,Jay_Garner,79,0.012658227848101266,0.8004835844039917,0.5967191457748413,Valery_Giscard_dEstaing,Mel_Brooks,Nelson_Mandela,Charlton_Heston,Venus_Williams,Bob_Beauprez,Barry_Alvarez,John_Rigas,Augusto_Pinochet,Richard_Gephardt
casia-webface,gaussian_blur_radius_2,probe/Jay_Rasulo/Jay_Rasulo_0002.jpg,Jay_Rasulo,639,0.001564945226917058,0.7146197557449341,0.27428677678108215,Dick_Cheney,John_Snow,John_Negroponte,Larry_Coker,Jim_Furyk,James_Maguire,Robert_Duvall,Hector_Babenco,Stephen_Friedman,Frank_Cassell
casia-webface,gaussian_blur_radius_2,probe/Jean-Claude_Braquet/Jean-Claude_Braquet_0002.jpg,Jean-Claude_Braquet,78,0.01282051282051282,0.7896487712860107,0.6356556415557861,James_Kelly,Vaclav_Havel,Richard_Gephardt,Jack_Straw,Mike_Weir,Leszek_Miller,Mel_Brooks,Mikhail_Kasyanov,John_Manley,Anna_Kournikova
casia-webface,gaussian_blur_radius_2,probe/Jean-Claude_Juncker/Jean-Claude_Juncker_0002.jpg,Jean-Claude_Juncker,500,0.002,0.7490043640136719,0.40191715955734253,Larry_Brown,Nestor_Kirchner,George_Robertson,Bill_Graham,Robert_Duvall,Kim_Jong-Il,Alvaro_Uribe,George_Voinovich,Marc_Grossman,Goh_Kun
casia-webface,gaussian_blur_radius_2,probe/Jean-Claude_Trichet/Jean-Claude_Trichet_0002.jpg,Jean-Claude_Trichet,49,0.02040816326530612,0.6433488130569458,0.5090246200561523,Larry_Lindsey,Stanley_McChrystal,Zoran_Djindjic,Tom_Daschle,Lyle_Vanclief,Judi_Dench,Leszek_Miller,Richard_Gephardt,Bill_Graham,James_Kelly
casia-webface,gaussian_blur_radius_2,probe/Jean-David_Levitte/Jean-David_Levitte_0002.jpg,Jean-David_Levitte,1,1.0,0.7561959624290466,0.7561959624290466,Jean-David_Levitte,Tom_Daschle,Stanley_McChrystal,Mark_Geragos,Silvia_Farina_Elia,Alastair_Campbell,David_Nalbandian,Bernard_Lord,John_Manley,Arantxa_Sanchez-Vicario
casia-webface,gaussian_blur_radius_2,probe/Jean-Marc_de_La_Sabliere/Jean-Marc_de_La_Sabliere_0002.jpg,Jean-Marc_de_La_Sabliere,2,0.5,0.7297741770744324,0.7044625878334045,Jack_Straw,Jean-Marc_de_La_Sabliere,Bobby_Goldwater,Wang_Yingfan,George_Robertson,Antony_Leung,Trent_Lott,George_Pataki,Bill_Belichick,Ahmet_Necdet_Sezer
casia-webface,gaussian_blur_radius_2,probe/Jean-Sebastien_Giguere/Jean-Sebastien_Giguere_0002.jpg,Jean-Sebastien_Giguere,113,0.008849557522123894,0.6591308116912842,0.5387498140335083,Greg_Ostertag,Mike_Weir,Luciano_Pavarotti,Tom_Crean,Bill_Frist,Vincent_Brooks,Jefferson_Perez,Mikhail_Kasyanov,Brian_Cowen,Scott_Rudin
casia-webface,gaussian_blur_radius_2,probe/Jean_Brumley/Jean_Brumley_0002.jpg,Jean_Brumley,2,0.5,0.7433438301086426,0.7298672199249268,Rupert_Grint,Jean_Brumley,Gloria_Macapagal_Arroyo,Melanie_Griffith,Elizabeth_Dole,Heidi_Fleiss,Gianna_Angelopoulos-Daskalaki,Lindsay_Benko,Sophia_Loren,Valerie_Harper
casia-webface,gaussian_blur_radius_2,probe/Jean_Carnahan/Jean_Carnahan_0002.jpg,Jean_Carnahan,42,0.023809523809523808,0.8092015981674194,0.6383816003799438,Gloria_Macapagal_Arroyo,Mary_Tyler_Moore,Rupert_Grint,Angela_Lansbury,Tracee_Ellis_Ross,Julianne_Moore,Gianna_Angelopoulos-Daskalaki,Vanessa_Williams,Nancy_Pelosi,Kristanna_Loken
casia-webface,gaussian_blur_radius_2,probe/Jeanne_Moreau/Jeanne_Moreau_0002.jpg,Jeanne_Moreau,1,1.0,0.7907318472862244,0.7907318472862244,Jeanne_Moreau,Daryl_Hannah,Dolly_Parton,Pamela_Anderson,Jane_Fonda,Doris_Roberts,Lynne_Cheney,Barbara_Walters,Maggie_Smith,Raquel_Welch
casia-webface,gaussian_blur_radius_2,probe/Jefferson_Perez/Jefferson_Perez_0002.jpg,Jefferson_Perez,344,0.0029069767441860465,0.7703003883361816,0.4673147201538086,Bashar_Assad,Hu_Jintao,Ben_Curtis,Tom_Daschle,Edward_James_Olmos,Yao_Ming,Robert_DeFraites,Joe_Calzaghe,Anthony_Fauci,Pete_Sampras
casia-webface,gaussian_blur_radius_2,probe/Jeffrey_Archer/Jeffrey_Archer_0002.jpg,Jeffrey_Archer,151,0.006622516556291391,0.703330934047699,0.4841316342353821,John_Howard,John_McEnroe,Vicente_Fernandez,John_Timoney,Mark_Geragos,Tom_Daschle,Edward_Lu,Vaclav_Havel,Mack_Brown,Abel_Pacheco
casia-webface,gaussian_blur_radius_2,probe/Jeffrey_Immelt/Jeffrey_Immelt_0002.jpg,Jeffrey_Immelt,405,0.0024691358024691358,0.77876877784729,0.5053932666778564,Aleksander_Kwasniewski,Paul_McCartney,John_Kerry,Stanley_McChrystal,Ron_Dittemore,Christopher_Walken,Gary_Forsee,Mel_Brooks,John_F_Kennedy_Jr,Alastair_Campbell
casia-webface,gaussian_blur_radius_2,probe/Jeffrey_Jones/Jeffrey_Jones_0002.jpg,Jeffrey_Jones,1,1.0,0.6595136523246765,0.6595136523246765,Jeffrey_Jones,Bobby_Robson,Roy_Williams,Dennis_Kozlowski,Joseph_Deiss,Bill_Parcells,Valery_Giscard_dEstaing,John_Malkovich,Lynn_Abraham,Hipolito_Mejia
casia-webface,gaussian_blur_radius_2,probe/Jeffrey_Scott_Postell/Jeffrey_Scott_Postell_0002.jpg,Jeffrey_Scott_Postell,36,0.027777777777777776,0.7575934529304504,0.6745249032974243,Bill_Belichick,Thomas_Fargo,Benazir_Bhutto,George_P_Bush,Geoff_Hoon,Jackie_Chan,Carlos_Mesa,Dick_Clark,Franz_Muentefering,Elsa_Zylberstein
casia-webface,gaussian_blur_radius_2,probe/Jennifer_Aniston/Jennifer_Aniston_0002.jpg,Jennifer_Aniston,3,0.3333333333333333,0.6144541501998901,0.5613856315612793,Jennifer_Lopez,Rita_Wilson,Jennifer_Aniston,Cyndi_Thompson,Martina_McBride,Stockard_Channing,Liza_Minnelli,Elsa_Zylberstein,Jacqueline_Obradors,Patricia_Heaton
casia-webface,gaussian_blur_radius_2,probe/Jennifer_Connelly/Jennifer_Connelly_0002.jpg,Jennifer_Connelly,12,0.08333333333333333,0.771690845489502,0.7401210069656372,Alejandro_Toledo,Liu_Mingkang,Beth_Jones,Kristin_Davis,Jim_Carrey,Jennifer_Lopez,Carmen_Electra,Jennifer_Aniston,Alexandra_Vodjanikova,Heidi_Fleiss
casia-webface,gaussian_blur_radius_2,probe/Jennifer_Lopez/Jennifer_Lopez_0002.jpg,Jennifer_Lopez,540,0.001851851851851852,0.6566634774208069,0.3784801661968231,Hipolito_Mejia,Alice_Fisher,Charlton_Heston,Ron_Howard,Yevgeny_Kafelnikov,Joe_Torre,Igor_Ivanov,Dale_Earnhardt_Jr,Paula_Radcliffe,Elsa_Zylberstein
casia-webface,gaussian_blur_radius_2,probe/Jennifer_Reilly/Jennifer_Reilly_0002.jpg,Jennifer_Reilly,1,1.0,0.7700856328010559,0.7700856328010559,Jennifer_Reilly,Sachiko_Yamada,Jamling_Norgay,Heidi_Fleiss,Jessica_Alba,George_Robertson,Larry_Brown,Mary_Tyler_Moore,Kristanna_Loken,Tracee_Ellis_Ross
casia-webface,gaussian_blur_radius_2,probe/Jennifer_Rodriguez/Jennifer_Rodriguez_0002.jpg,Jennifer_Rodriguez,188,0.005319148936170213,0.7583184838294983,0.45417776703834534,Zhang_Ziyi,Prince_Naruhito,Sarah_Jessica_Parker,Juan_Pablo_Montoya,Mary_Carey,Tomoko_Hagiwara,Greg_Rusedski,Hitomi_Soga,Emanuel_Ginobili,Michael_Chang
casia-webface,gaussian_blur_radius_2,probe/Jennifer_Thompson/Jennifer_Thompson_0002.jpg,Jennifer_Thompson,134,0.007462686567164179,0.8043689727783203,0.5448657274246216,Vicente_Fernandez,John_Ruiz,Anthony_LaPaglia,Nancy_Pelosi,Blythe_Hartley,Jackie_Chan,David_Spade,Kate_Capshaw,Martin_Scorsese,Ann_Veneman
casia-webface,gaussian_blur_radius_2,probe/Jeremy_Shockey/Jeremy_Shockey_0002.jpg,Jeremy_Shockey,4,0.25,0.6938732862472534,0.6072184443473816,Alice_Fisher,Paul_McCartney,Nancy_Pelosi,Jeremy_Shockey,Thomas_OBrien,Sally_Kirkland,Michael_Douglas,Dick_Cheney,George_Robertson,Kathy_Winters
casia-webface,gaussian_blur_radius_2,probe/Jerry_Falwell/Jerry_Falwell_0002.jpg,Jerry_Falwell,531,0.0018832391713747645,0.7745106220245361,0.3941214680671692,Nestor_Kirchner,George_Robertson,Larry_Brown,David_Trimble,Bob_Hope,John_Kerry,Chung_Mong-hun,Ferenc_Madl,Kim_Jong-Il,James_Kelly
casia-webface,gaussian_blur_radius_2,probe/Jesse_Jackson/Jesse_Jackson_0002.jpg,Jesse_Jackson,19,0.05263157894736842,0.708665132522583,0.6339548826217651,Valery_Giscard_dEstaing,Richard_Gephardt,Jose_Manuel_Durao_Barroso,Robert_Duvall,Harry_Kalas,Jay_Garner,Bobby_Robson,Christopher_Walken,Thaksin_Shinawatra,Angelo_Reyes
casia-webface,gaussian_blur_radius_2,probe/Jesse_James_Leija/Jesse_James_Leija_0002.jpg,Jesse_James_Leija,154,0.006493506493506494,0.7671497464179993,0.5270528793334961,Stephen_Friedman,Costas_Simitis,Mike_Price,Patrick_Leahy,John_Howard,Paul_ONeill,Dick_Cheney,Vladimir_Putin,Larry_Coker,Silvan_Shalom
casia-webface,gaussian_blur_radius_2,probe/Jessica_Alba/Jessica_Alba_0002.jpg,Jessica_Alba,153,0.006535947712418301,0.6743063926696777,0.27719998359680176,Olivia_Newton-John,Mariah_Carey,Jennifer_Aniston,Nastassia_Kinski,Daisy_Fuentes,Goldie_Hawn,Rita_Wilson,Julianne_Moore,Bridget_Fonda,Vanessa_Incontrada
casia-webface,gaussian_blur_radius_2,probe/Jessica_Lange/Jessica_Lange_0002.jpg,Jessica_Lange,403,0.0024813895781637717,0.674376904964447,0.29037219285964966,Cameron_Diaz,Madonna,Michelle_Pfeiffer,Meryl_Streep,Bridget_Fonda,Gwendal_Peizerat,Coretta_Scott_King,Sarah_Jessica_Parker,Hillary_Clinton,Courtney_Love
casia-webface,gaussian_blur_radius_2,probe/Jessica_Lynch/Jessica_Lynch_0002.jpg,Jessica_Lynch,162,0.006172839506172839,0.7473595142364502,0.4884352385997772,Bernard_Lord,Paul-Henri_Mathieu,Aron_Ralston,Kurt_Busch,Rich_Gannon,Marc_Grossman,Guillermo_Coria,Mike_Weir,Nancy_Pelosi,Wang_Yingfan
casia-webface,gaussian_blur_radius_2,probe/Jia_Qinglin/Jia_Qinglin_0002.jpg,Jia_Qinglin,36,0.027777777777777776,0.8390730619430542,0.7080556750297546,Lee_Hoi-chang,Federico_Trillo,John_Allen_Muhammad,Hu_Jintao,George_P_Bush,Silvia_Farina_Elia,Geoff_Hoon,Ron_Dittemore,Paul_McCartney,Ronald_Reagan
casia-webface,gaussian_blur_radius_2,probe/Jim_Carrey/Jim_Carrey_0002.jpg,Jim_Carrey,622,0.001607717041800643,0.7643744945526123,0.31465858221054077,Heizo_Takenaka,Zhang_Ziyi,Cameron_Diaz,Damon_van_Dam,Robert_DeFraites,Doris_Schroeder,Martina_McBride,Luis_Figo,Jean-David_Levitte,Mitoji_Yabunaka
